id,text,label,category,source
MSG_A_09684,WIN a year supply of CDs 4 a store of ur choice worth CURRENCY_TOKEN 500 & enter our CURRENCY_TOKEN 100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,SCAM,Unclassified,UCI SMS Collection
MSG_A_03709,fwd : [ centimeters ] 64 % - off vicodin . duplications immortal glazes wearable scorched dave nausea pacified sandbag associate galilee becker panacea contractual commendation debacle repulsed shoelace freakish abby promenades busses workshop popularize reflectors smooch venusians hammocks unavoidably convoyed warrior lubricate sterilized eschewed tremendously sanborn harris healthiest parishioner peaks - - phone : 716 - 548 - 4729 mobile : 552 - 894 - 4737 email : encircles @ swbell . net,SCAM,Unclassified,Combined Dataset
MSG_A_03860,"get a strong natural erection ! hey man , i was checking my email and saw this advertisement in it . just like you i was thinking this stuff will not work its all a gimmic . . but even with my other half telling me im wasting my money i went ahead and purchased it . and i can tell you right now with a straight face im bigger than i have ever been in my life in just 2 weeks my girth and length were outstanding i could easily become a adult movie star now hehe : ) in anycase i promised the company i would tell everyone i know about this amazing solution and i am going to do just that . http : / / bellybeggers . com / bat / cheers ! wrong address ? http : / / bellybeggers . com / rlink /",SCAM,Unclassified,Combined Dataset
MSG_A_05140,Stop the story. I've told him i've returned it and he's saying i should not re order it.,SAFE,Unclassified,Combined Dataset
MSG_A_04245,"natural gas nomination for 06 / 00 enron methanol nominates the following natural gas requirements for the methanol plant for june 2000 : 36 , 000 mmbtu per day egpfc nominates the following natural gas requirements for the mtbe plant at morgan ' s point for june 2000 : 9 , 000 mmbtu per day",SAFE,Unclassified,Combined Dataset
MSG_A_10086,"I‘ve got some salt, you can rub it in my open wounds if you like!",SAFE,Unclassified,UCI SMS Collection
MSG_A_04089,"fw : part 4 - deals to move more auto - terminate deals - - - - - original message - - - - - from : gossett , jeffrey c . sent : thursday , december 13 , 2001 4 : 50 pm to : palmer , b . scott subject : fw : part 4 - deals to move - - - - - original message - - - - - from : richardson , stacey sent : thursday , december 13 , 2001 4 : 49 pm to : gossett , jeffrey c . cc : hodge , jeffrey t . ; theriot , kim s . ; anderson , bridgette ; hilliard , marlene subject : part 4 - deals to move jeff , here are some more deals to move into the bankruptcy books . i will be out of the office tomorrow but bridgette anderson and marlene hilliard will be working on them if you have any questions . thanks , sbr x 30569",SAFE,Unclassified,Combined Dataset
MSG_A_06557,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 �3",SCAM,Unclassified,Combined Dataset
MSG_A_04020,"re : new production - sitara deals needed vance , deal # 348760 has been created and entered in sitara for winn exploration . bob vance l taylor 07 / 28 / 2000 01 : 24 pm to : robert cotten / hou / ect @ ect cc : lisa hesse / hou / ect @ ect , trisha hughes / hou / ect @ ect , heidi withers / hou / ect @ ect , hillary mack / corp / enron @ enron , susan smith / hou / ect @ ect , donald p reinhardt / hou / ect @ ect , melissa graves / hou / ect @ ect subject : new production - sitara deals needed bob , the following production is now on - line and a ticket should be created and entered into sitara based on the following : counterparty meter volumes price period hesco gathering oil co 9835 600 mmbtu / d 96 % gas daily less CURRENCY_TOKEN 0 . 14 6 / 10 - 7 / 31 samson lone star limited 9845 3000 mmbtu / d 100 % gas daily less CURRENCY_TOKEN 0 . 10 7 / 21 - 7 / 31 winn exploration co . , inc . 9847 800 mmbtu / d 100 % gas daily less CURRENCY_TOKEN 0 . 13 7 / 25 - 7 / 31 ( for fuel use less 3 . 35 % of del vols ) fyi , susan has created and submitted committed reserves firm tickets for the remaining term of the deal beginning with the month of august . additionally , these are producer svcs . deals and should be tracked in the im wellhead portfolio . . . attached to the gathering contract . thanks , vlt x 3 - 6353",SAFE,Unclassified,Combined Dataset
MSG_A_05884,I am going to film 2day da. At 6pm. Sorry da.,SAFE,Unclassified,Combined Dataset
MSG_A_05854,K.then any other special?,SAFE,Unclassified,Combined Dataset
MSG_A_07048,K I'll take care of it,SAFE,Unclassified,Combined Dataset
MSG_A_07245,Even if he my friend he is a priest call him now,SAFE,Unclassified,Combined Dataset
MSG_A_01793,"hpl nom for december 9 , 2000 ( see attached file : hplnl 209 . xls ) - hplnl 209 . xls",SAFE,Unclassified,Combined Dataset
MSG_A_02866,"your 60 second auto loan will be accepted please click the below if you do not want to hear about any more of our great offers : http : / / eunsub . com / ? p = dl & s = emp & e = to unsubscribe from this mailing list : click here or send a blank message to : r . esalesl . 0 - 2 cc 6 deo - 1683 . iit . demokritos . gr . - paliourg @ 02 . bluerocketonline . com this offer sent to you from : optinrealbig . com llc 1333 w 120 th ave suite 101 westminster , co 80234",SCAM,Unclassified,Combined Dataset
MSG_A_08379,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",SCAM,Unclassified,Combined Dataset
MSG_A_07070,How do you guys go to see movies on your side.,SAFE,Unclassified,Combined Dataset
MSG_A_09696,I jokin oni lar.. Ü busy then i wun disturb ü.,SAFE,Unclassified,UCI SMS Collection
MSG_A_09395,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",SAFE,Unclassified,Combined Dataset
MSG_A_05970,Am watching house ��� very entertaining ��� am getting the whole hugh laurie thing ��� even with the stick ��� indeed especially with the stick.,SAFE,Unclassified,Combined Dataset
MSG_A_08199,What's nannys address?,SAFE,Unclassified,Combined Dataset
MSG_A_00401,"organizational announcement please note the following organizational changes in enron corp and enron north america . wanda curry is joining the corporate accounting team working with rick causey on special projects including certain retail and broadband accounting initiatives . we thank wanda for her significant contributions to ena in both the planning and reporting function , as well as transaction support activities . she played a key role in making 1999 a successful year at ena . wes colwell will join ena to lead both the planning and reporting and the transaction support accounting functions . wes joined enron in 1999 and made key contributions setting up a company - wide accounting transaction support team which assists each of enron  , s business units on critical issues and deals . rodney faldyn rejoins enron from azurix to continue to build the corporate accounting transaction support team . rodney will continue the effort to grow this team and take on the management of key accounting matters that impact enron . these changes will be effective immediately with a transition period during march . please join us in congratulating wanda , wes and rodney on their new roles .",SAFE,Unclassified,Combined Dataset
MSG_A_06263,IM GONNA MISS U SO MUCH,SAFE,Unclassified,Combined Dataset
MSG_A_01953,entex adjustments for 5 / 00 i have reviewed the entex actuals and adjusted gas control ' s entex factor for the month of may . i have found that entex estimates have been overstated by approximately 10 . 0 mmcf / day . romeo : will you make sure the estimates that are in pops are corrected to reflect the new volumes . this should help reduce some of the ua 4 that daren and pat are trying to locate . the attached file has the changes that need to be made . please let everyone on this mailing list know once the changes have been made . if you have any questions please call me at 36449 . thanks gary h,SAFE,Unclassified,Combined Dataset
MSG_A_00428,23 rd noms - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 12 / 23 / 99 10 : 30 am - - - - - - - - - - - - - - - - - - - - - - - - - - - royal _ b _ edmondson @ reliantenergy . com on 12 / 22 / 99 11 : 32 : 52 am to : ami chokshi / corp / enron @ enron cc : subject : 23 rd noms how could i ever be mad at someone so nice as you . . . . just real busy . . . ( see attached file : hpldecl 999 . xls ) - hpldecl 999 . xls,SAFE,Unclassified,Combined Dataset
MSG_A_03017,"hpl nom for march 9 , 2001 ( see attached file : hplno 309 . xls ) - hplno 309 . xls",SAFE,Unclassified,Combined Dataset
MSG_A_00260,"november prelim wellhead production - estimate daren , fyi . bob - - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 10 / 24 / 2000 08 : 52 am - - - - - - - - - - - - - - - - - - - - - - - - - - - vance l taylor 10 / 23 / 2000 04 : 42 pm to : robert cotten / hou / ect @ ect cc : gary a hanks / hou / ect @ ect , mary m smith / hou / ect @ ect , lisa hesse / hou / ect @ ect , melissa graves / hou / ect @ ect subject : november prelim wellhead production - estimate bob , please see the attached file estimating wellhead production for the month of november . please be advised that this is a preliminary estimate as to this date , we have received no noms for november and there may be revisions from the traders . i will update you with any revisions as they occur . thanks , vlt x 3 - 6353",SAFE,Unclassified,Combined Dataset
MSG_A_02762,"hpl nom for may 22 , 2001 ( see attached file : hplno 522 . xls ) - hplno 522 . xls",SAFE,Unclassified,Combined Dataset
MSG_A_08474,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",SAFE,Unclassified,Combined Dataset
MSG_A_01154,"fantastic news 1294 email loading image not showing ? see message here . discon v 8 exe . 5 vrsl 1 o 5 f 5 x . h 4 qwpoazrrn . nof 8 aldr 8970 sijuko vdl zve , xkyg , nbff . hyh pfh pgapm , uyouv , juc . ayxedc mbvbs ksssu , gsdghz , zlve . yer jus xnzrq , jkbdvh , aod . ren khpo tyvluu , vlsew , hzzqx . gce jrpty izxgw , cskxd , dzjkbj . yljdp miyfic kbvglz , xyeadg , phv . hib zmyhk potzr , icqjzr , cuvoke . eotfas zbdd tyskp , oinpz , tva . hgslul vfl gqzzl , rvpv , xidykw . medtyq mjkrwg phxah , yyljx , mvfl . srv pmcb pvvv , kfslok , mvuj . jgx yrl eci , ehyzet , paoco . nax lnsr ose , okcyti , rjjn . anve vre bqhvj , kbxj , knndvu . ggilgv lzd gvhwe , hynl , ychmsl . oiqusb nkqpnw jetnhc , unns , ugk . qypgvh axrq fmj , qef , gttwgo . cuymk dst avktla , alqsp , sxt . tbbhdy pkitdd dzs , msz , frf . pzt mnl wpo , gyqzb , hguzfh . gtyxau zqbmfn dcs , iqbk , vtapt . yonspn leubf ismmw , xhwzt , umv . hcmy enfaa ucsekn , yjyws , vlprak . hnqfh uoxvz ztyl , qks , gkmb . duy yfdpn lhyic , cdsc , zszr . hdxk bezpch tuehb , rgd , jxxa . szpbi bswc wtb , nwztfc , xkcsuz . wymwp giqzfs dnaicx , vclw , yywu . oqaco rvaiuh rkquu , rdq , qmzonv . plzrn ggii epryb , svdlav , rkh . xeqorr ggnnrw xnuvpf , kjal , jeq . lpx dowivd iwu , thipyn , jyfwf . avg lfrq nzrsz , qtmk , ubb . hmi kne lnz , sso , inf . mir xdmrgp pbmelz , xmvyk , rzezo . bbu krzwl novo , bbcja , fbzvs . ztolu irczqa yob , ebui , fkuk . vhfxjy uvdc hec , qazrvg , roaxyw . mttrqc cynhb ohdx , gxpd , mvtm . tlf eyxvcp bcgedu , gtio , zsx . pqajkl",SCAM,Unclassified,Combined Dataset
MSG_A_06894,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,SCAM,Unclassified,Combined Dataset
MSG_A_02112,"heisse sx action hallo mein lieber , heute stell ich dir mal etwas ganz besonderes vor . stell dir vor , du k?nntest jederzeit und von ?berall und wann immer du lust versp?rst p * rnofilme ansehen , livecams betrachten mit heissen frauen chatten und dir dabei mal so richtig geil was gutes tun . . . . . und das ohne , dass es irgendjemand anders mitbekommt . w?r das geil ? ja ! dann schau mal hier bei uns rein : http : / / www . mysexgirlie . com / ach ?brigens , mich findest du dort auch , deine wibke wolcott tshxk",SCAM,Unclassified,Combined Dataset
MSG_A_01739,"hpl nom for april 12 , 2001 ( see attached file : hplno 412 . xls ) - hplno 412 . xls",SAFE,Unclassified,Combined Dataset
MSG_A_09499,"Live has arrived on TIDAL ?? Where Live Happens ?? The Live party is just getting started. Get HiFi or HiFi Plus to join your fave DJs, celebs, music fans, and our TIDAL music experts on Live.",SCAM,Unclassified,Combined Dataset
MSG_A_06887,Yup no more already... Thanx 4 printing n handing it up.,SAFE,Unclassified,Combined Dataset
MSG_A_05299,Nope watching tv at home... Not going out. V bored...,SAFE,Unclassified,Combined Dataset
MSG_A_01166,"> - september cellular the following expense report is ready for approval : employee name : michael t . olsen status last changed by : automated administrator expense report name : september cellular report total : CURRENCY_TOKEN 213 . 12 amount due employee : CURRENCY_TOKEN 213 . 12 to approve this expense report , click on the following link for concur expense . http : / / expensexms . enron . com",SAFE,Unclassified,Combined Dataset
MSG_A_01482,"enron actuals - dec . 26 , 2000 dec . 26 , 2000 teco tap 30 . 000 / enron ; 120 . 000 / hpl gas daily lsp hpl katy i / c 30 . 000 / enron",SAFE,Unclassified,Combined Dataset
MSG_A_00957,"so union tville 5031 at tville i - . 02 for may total 2100 2100 5031 9231 - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 04 / 19 / 2000 03 : 55 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : ami chokshi 04 / 19 / 2000 01 : 58 pm to : daren j farmer / hou / ect @ ect cc : subject : southern union for may 2100 83 st 2100 port arthur these are my estimates . the volumes for april at t - ville and colorado rs are either spot or april only . janet does not know about next month yet . so , 5000 total is a safe assumption .",SAFE,Unclassified,Combined Dataset
MSG_A_10798,Your ATM cash withdrawal of CURRENCY_TOKEN 3218 was successful.,SAFE,Unclassified,Indian Financial Synthetic
MSG_A_07362,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),SAFE,Unclassified,Combined Dataset
MSG_A_01488,"txu fuels / sds nomination for january 2001 attached is the january 2001 nomination for our takes under the gas sales and purchase contract between txu fuel ( previously tufco ) and sds . please advise should you have any questions concerning the attached . thanks , ccs ( see attached file : sdsnom . xls ) - sdsnom . xls",SAFE,Unclassified,Combined Dataset
MSG_A_05372,Where r we meeting?,SAFE,Unclassified,Combined Dataset
MSG_A_07719,Goin to workout lor... Muz lose e fats...,SAFE,Unclassified,Combined Dataset
MSG_A_09209,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,SAFE,Unclassified,Combined Dataset
MSG_A_02896,"union carbide - texas city union carbide - seadrift - there should be no safety net gas @ seadrift - it went to zero 4 am dec 14 - - - - - - - - - - - - - - - - - - - - - - forwarded by lee l papayoti / hou / ect on 12 / 19 / 2000 10 : 56 am - - - - - - - - - - - - - - - - - - - - - - - - - - - from : lee l papayoti on 12 / 19 / 2000 10 : 54 am to : daren j farmer / hou / ect @ ect , gary a hanks / hou / ect @ ect , james mckay / hou / ect @ ect cc : subject : union carbide - texas city change in their safety net gas : effective 3 pm today - increase it from 9 , 000 / d to 14 , 000 / d , so total flow at hpl meter would be 24 , 000 / d effective 9 am tomorrow 12 / 20 / 00 , decrease safety - net gas down to 6 , 000 / d , so total flow at hpl meter would be 16 , 000 / d",SAFE,Unclassified,Combined Dataset
MSG_A_07346,I want snow. It's just freezing and windy.,SAFE,Unclassified,Combined Dataset
MSG_A_08239,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,SAFE,Unclassified,Combined Dataset
MSG_A_05188,Lovely smell on this bus and it ain't tobacco...,SAFE,Unclassified,Combined Dataset
MSG_A_00572,christmas tree farm pictures,SAFE,Unclassified,Combined Dataset
MSG_A_05755,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",SAFE,Unclassified,Combined Dataset
MSG_A_00409,"hpl nom for may 19 - 21 , 2001 ( see attached file : hplno 519 . xls ) - hplno 519 . xls",SAFE,Unclassified,Combined Dataset
MSG_A_07562,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,SAFE,Unclassified,Combined Dataset
MSG_A_09306,Dunno lei shd b driving lor cos i go sch 1 hr oni.,SAFE,Unclassified,Combined Dataset
MSG_A_06573,If you r @ home then come down within 5 min,SAFE,Unclassified,Combined Dataset
MSG_A_01155,paliourg no cost service to home owners home rates are at thier lowest ever ! let us help you : refinance . . . . . get the right loan consolidate debt . . . . . simplify your life home equity . . . . . increase your spending money new home loans . . . . . realize your dream remove me . . . . . i hate great savings,SCAM,Unclassified,Combined Dataset
MSG_A_10396,Your UPI payment of CURRENCY_TOKEN 10015 to Reliance Fresh was successful.,SAFE,Unclassified,Indian Financial Synthetic
MSG_A_02093,"nausea , cholesterol , charset = us - ascii "" > save up to 80 % on popular meds ! * * * great specials * * * check it out : khttp : / / www . pmedbadbu . info / 92 / - no doctor visits or hassles - quick delivery to your front door visit us here : khttp : / / www . pmedbadbu . info / 92 / on medication long term ? buy bulk through us and literally save thousands ! steph dodgerssuzuki cobra tango nesbitt cobrascorpion amelie symbol first theatre strawber sylvie midori dirk charlott polodasha sapphire lucas ledzep vermont guinness bullet passionvalhalla frederic beautifu player impalaladdie liverpoo medical isaac benson genius",SCAM,Unclassified,Combined Dataset
MSG_A_00665,get back to me please impositions sturdiness handsomest relativism grayest abate days hideousness solidifying jealous bases demand porter bit chess african interfaced variables canvass refueled circled punctually racking hellman chopping edmonton navigator ozark legacies affectingly rowland bolivia ballistics - - phone : 659 - 661 - 2699 mobile : 740 - 897 - 8873 email : fathomingcushions @ surnet . cl,SCAM,Unclassified,Combined Dataset
MSG_A_10142,CURRENCY_TOKEN 44779 credited to your account ending XX79.,SAFE,Unclassified,Indian Financial Synthetic
MSG_A_00364,"re : feb 01 prod : sale to teco gas processing there is a deal for february but for a different meter . deal 138095 for meter 6331 . daren , did we purchase gas for meter 6884 for february ? katherine herrera @ enron 04 / 04 / 2001 09 : 57 am to : daren j farmer / hou / ect @ ect , julie meyers / hou / ect @ ect cc : sherlyn schumack / hou / ect @ ect subject : feb 01 prod : sale to teco gas processing sale deal # 235670 expired 12 / 00 julie - this deal has expired for teco gas processing , but we did have a sale in 02 / 01 . should this deal be extended ? pls let me know , so that i can redraft the sale through unify . katherine 5 - 8643 unable to draft volume in unify due to the expired deal ticket ;",SAFE,Unclassified,Combined Dataset
MSG_A_00418,"re : hpl transport contracts i would think that the first contract should go the aep . ena won ' t be selling to equistar off of channel for at least three months . ena will have to get a transport agreement with hpl or channel . on the second contract : is hpl making the sale or ena ? is it a sale that is going to aep . i know we are serving a small entex point off of oasis . is that for convenience , can hpl sever the point some other way ? someone let me hear what you think . thanks bob - - - - - original message - - - - - from : wynne , rita sent : friday , april 27 , 2001 8 : 17 am to : hall , bob m cc : dudley , cheryl ; graves , melissa subject : hpl transport contracts i spoke with daren and there are a few contracts that he was aware of : 1 . channel - 012 - 15600 - 02 - 069 ena using hpl ' s capacity - selling to equistar on channel 2 . oasis and pgev - hpl is using ena ' s capacity 3 . tejas ship and tejas gas - daren says we don ' t do business often on these pipes as ena , but we always have the possibility that we will at any time , so ena would need it ' s own transport contracts let me know if anyone has questions . thanks !",SAFE,Unclassified,Combined Dataset
MSG_A_01049,"hpl noms . for jan . 19 , 2001 ( see attached file : hplnol 19 . xls ) - hplnol 19 . xls",SAFE,Unclassified,Combined Dataset
MSG_A_02873,"hi darren darren , did not hear back from you with regards the information i sent you . please keep in touch and let know how i can help you in your home - hunting process . i would like to help you make your moving experience a pleasant one . with all good wishes , iona alphonso always in tune with your needs oh , by the way . . . if you know of someone thinking about buying or selling a home , please call me with their name and number - thanks a million ! ! prudential , gary greene realtors 3910 fm 1960 west , suite 100 houston , texas 77068 voice mail : 281 - 857 - 2485 x 535 pager : 281 - 551 - 6549 office : 281 - 444 - 5140 fax : 281 - 444 - 0630 web site : http : / / www . ionaalphonso . com resume : http : / / www . har . com / ionaalphonso gary greene web site : http : / / www . garygreene . com please view my monthly newsletter at http : / / homeownernews . com / c / ionaalphonso",SAFE,Unclassified,Combined Dataset
MSG_A_06954,Well I might not come then...,SAFE,Unclassified,Combined Dataset
MSG_A_02439,"lose 19 % weight . new weightloss available to you . hello , i have a special offer for you . . . want to lose weight ? the most powerful weightloss is now available without prescription . all natural adipren 720 100 % money back guarant?e ! - lose up to 19 % total body weight . - loss of 20 - 35 % abdominal fat . - up to 300 % more weight loss while dieting . - increase metabolic rate by 76 . 9 % without exercise . - reduction of 40 - 70 % overall fat under skin . - suppresses appetite for sugar . - burns calorized fat . - boost your confidence level and self esteem . get the facts about all - natural adipren 720 http : / / adiprenl 0 . com / - - - - system information - - - - into formatting knowledge the service incomplete document group development more - general back requires revised states ) encompasses activity pattern application tags marks cpp parsing to zone draft taking incomplete element incomplete internet public - il 8 n - ws - request @ w 3 org invite specifics and group forethought using applications under development",SCAM,Unclassified,Combined Dataset
MSG_A_00600,spot purchases - 04 / 01 the following deals have been entered today as wellhead purchases : deal # meter # counterparty tr zn nom price 712357 2630 swift energy 18 21 / d 100 % ifhsc less CURRENCY_TOKEN 1 . 38 712358 9603 vintage gas 8 100 / d 84 % ifhsc bob,SAFE,Unclassified,Combined Dataset
MSG_A_08611,Sorry da. I gone mad so many pending works what to do.,SAFE,Unclassified,Combined Dataset
MSG_A_05531,Ok. No wahala. Just remember that a friend in need ...,SAFE,Unclassified,Combined Dataset
MSG_A_03072,"revision # 1 - hpl noms for november 3 , 2000 ( see attached file : hplnl 103 . xls ) - hplnl 103 . xls",SAFE,Unclassified,Combined Dataset
MSG_A_06870,URGENT! We are trying to contact U. Todays draw shows that you have won a �800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,SCAM,Unclassified,Combined Dataset
MSG_A_09560,Amazing DATA deals on your Pulse Plan today! Dial *406*2# to enjoy 1.5GB DATA at N500 to browse your favorite websites.,SCAM,Unclassified,Combined Dataset
MSG_A_10217,CURRENCY_TOKEN 468 credited to your account ending XX84.,SAFE,Unclassified,Indian Financial Synthetic
MSG_A_09834,U are subscribed to the best Mobile Content Service in the UK for CURRENCY_TOKEN 3 per ten days until you send STOP to 83435. Helpline 08706091795.,SCAM,Unclassified,UCI SMS Collection
MSG_A_03948,"fw : waha hubco fyi - - - - - original message - - - - - from : redmond , brian sent : thursday , september 27 , 2001 12 : 01 pm to : ' mroper @ sidrichgas . com ' cc : roberts , linda subject : waha hubco mitch : a lot has happened since we last met - but i wanted to get back to you on our waha hubco project . i have attached an initial presentation on the topic and have asked our engineers ( dave owen and tom hodge ) to get in touch with brad to look at the physical interconnection options . we are doing the same with tw and it would be good to understand more about your system and your objectives . i would also like to understand your thoughts on the commercial structure and terms you would ( or would not ) like to work with enron on this . i suggest a confidentiality agreement would be appropriate as a starting point and if you like i can forward one for your review . regards , brian",SAFE,Unclassified,Combined Dataset
MSG_A_00772,"fixed price swap profile please respond to pat anderson [ [ enron 42 . xls : 2599 in enron 42 . xls ] ] darren , thanks for your patience . call me when you have the time to go over this . patricia anderson 512 - 370 - 8280 - enron 42 . xls",SAFE,Unclassified,Combined Dataset
MSG_A_01492,"falcon / lone star transport darren , i joined brian redmond on his visit a few weeks ago to sid richardson . during that visit sr indicated that they have firm lone star transport that they want to sell ( only details i know at this time is that it is 45 mm / d point to point on a true firm basis ) . i believe we could use this transport to back stop the falcon transaction ( parking gas in their facility oct / nov 01 - jan 04 ) . i spoke with the folks at sr today and indicated that we want to know more details about the sale to see if we could garner interest internally . they gave me the name of a person in their shop who would be right person to talk to about the details . i understand you would be the right person to a ) . bounce this idea off of and b ) . if there is an interest on this transport i presume you would be the best person to get the details on this transport from sr . the name of the person to talk to at sr is scott walker ( 817 . 810 . 9385 ) . i ' d like to touch base with about this . thanks miguel e . vasquez manager - - enron storage products 1400 smith street houston , tx 77002 713 . 853 . 3910 fax : 713 . 646 . 8416",SAFE,Unclassified,Combined Dataset
MSG_A_09991,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt...",SAFE,Unclassified,UCI SMS Collection
MSG_A_08323,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,SCAM,Unclassified,Combined Dataset
MSG_A_03548,? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ???? ??? ????? ?????? ?????? ????,SCAM,Unclassified,Combined Dataset
MSG_A_09046,Gokila is talking with you aha:),SAFE,Unclassified,Combined Dataset
MSG_A_02445,"calpine force majeure - dec 99 hi daren , i spoke with ricky archer at calpine about some penalty charges i billed him for undertakes on dec 20 , 21 , 31 . he said force majeure letters were sent to your attention . if you have them , would you have someone fax a copy of those letters to met at 713 - 646 - 8420 ? do you have any other information on the force majure or should i speak with jennifer ? thanks for your help !",SAFE,Unclassified,Combined Dataset
MSG_A_03500,"enron / hpl actuals for february 2 - 4 , 2001 february 2 , 2001 teco tap nom . 30 . 000 ; actual 30 . 518 / enron february 3 , 2001 no flow february 4 , 2001 teco tap nom . 41 . 250 ; actual 37 . 142 / enron",SAFE,Unclassified,Combined Dataset
MSG_A_08479,Much better now thanks lol,SAFE,Unclassified,Combined Dataset
MSG_A_09203,URGENT! Your Mobile number has been awarded with a �2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,SCAM,Unclassified,Combined Dataset
MSG_A_02878,"eastrans nomination change effective 8 / 3 / 00 please decrease deliveries to eastrans to 7 , 800 mmbtu / dy for 8 / 3 / 00 the redeliveries will be 7 , 800 into hpl from fuels cotton valley",SAFE,Unclassified,Combined Dataset
MSG_A_00125,"hpl nom for january 25 , 2001 ( see attached file : hplnol 26 . xls ) - hplnol 26 . xls",SAFE,Unclassified,Combined Dataset
MSG_A_10249,Your UPI payment of CURRENCY_TOKEN 19648 to Reliance Fresh was successful.,SAFE,Unclassified,Indian Financial Synthetic
MSG_A_06746,"Oh fine, I'll be by tonight",SAFE,Unclassified,Combined Dataset
MSG_A_08755,U repeat e instructions again. Wat's e road name of ur house?,SAFE,Unclassified,Combined Dataset
MSG_A_08434,"says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",SAFE,Unclassified,Combined Dataset
MSG_A_05095,Boooo you always work. Just quit.,SAFE,Unclassified,Combined Dataset
MSG_A_04451,Whats the staff name who is taking class for us?,SAFE,Unclassified,Combined Dataset
MSG_A_04830,I'll be late...,SAFE,Unclassified,Combined Dataset
MSG_A_08459,COME BACK TO TAMPA FFFFUUUUUUU,SAFE,Unclassified,Combined Dataset
MSG_A_06761,Ultimately tor motive tui achieve korli.,SAFE,Unclassified,Combined Dataset
MSG_A_06964,When you are big..| God will bring success.,SAFE,Unclassified,Combined Dataset
MSG_A_03876,re : real teenager fucked by huge ccok well ! pushun b ' shena,SCAM,Unclassified,Combined Dataset
MSG_A_04194,"revised march 2000 avails - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 02 / 22 / 2000 09 : 34 am - - - - - - - - - - - - - - - - - - - - - - - - - - - "" cynthia cantrell "" on 02 / 22 / 2000 09 : 11 : 15 am to : cc : "" steve holmes "" subject : revised march 2000 avails ami , attached are some revised volumes for march , 2000 . please let me know if i can provide additional information . thanks , cynthia - enronavailso 300 . xls",SAFE,Unclassified,Combined Dataset
MSG_A_02635,no fee prescription service for you email loading . . . : blest mingle ursuline,SCAM,Unclassified,Combined Dataset
MSG_A_07931,R u still working now?,SAFE,Unclassified,Combined Dataset
MSG_A_09860,"You've won tkts to the EURO2004 CUP FINAL or CURRENCY_TOKEN 800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",SCAM,Unclassified,UCI SMS Collection
MSG_A_09508,"Quotation for a tombstone Good day I would like to request for a quotation for a tombstone. I have attached a screenshot of the tombstones I like. I would like separate quotations for SI43 and SI44, including transportation from Bloemfontein to Aliwal North. I also wanted to ask whether you guys do the full ledger tombstones that look like houses, with aluminium windows. Warm Regards, Zandi Tamane",SAFE,Unclassified,Combined Dataset
MSG_A_05887,Yesterday its with me only . Now am going home.,SAFE,Unclassified,Combined Dataset
MSG_A_01797,"re : your job is at stake . obtain university recognition for your life - long achievements , and what you already know ! awards can also be granted for the purpose of honoring those who exemplify the ideals of higher education through their significant achievements and contributions to business and society in their respective geographic area . for a doctorate or masters of business administration , a previous university education may not be required for persons with extensive experience in any field related to civil service , business administration , management , finance , healthcare , military , etc . it takes only 14 days if you start today , yes ! read more click here to submit your resume for evaluation to stop future solicitation click here",SCAM,Unclassified,Combined Dataset
